46.771,36.99,-26.224
50.417,36.974,-26.221
54.062,36.959,-26.219
57.707,36.944,-26.216
-44.538,40.852,-26.624
-26.311,40.775,-26.613
-22.665,40.76,-26.61
-19.02,40.744,-26.608
-11.729,40.714,-26.603
-8.0838,40.698,-26.601
-4.4383,40.683,-26.598
-0.79294,40.668,-26.596
2.8525,40.652,-26.594
17.434,40.591,-26.584
21.08,40.576,-26.582
24.725,40.561,-26.579
32.016,40.53,-26.575
42.952,40.484,-26.568
46.597,40.469,-26.565
50.243,40.453,-26.563
57.534,40.423,-26.558
-26.485,44.254,-26.954
-22.839,44.239,-26.952
-19.194,44.223,-26.95
-15.548,44.208,-26.947
-11.903,44.193,-26.945
-8.2576,44.177,-26.942
2.6787,44.132,-26.935
9.9695,44.101,-26.931
13.615,44.086,-26.928
17.26,44.07,-26.926
20.906,44.055,-26.924
24.551,44.04,-26.921
31.842,44.009,-26.916
39.133,43.978,-26.912
42.778,43.963,-26.909
46.424,43.948,-26.907
-26.658,47.733,-27.296
-23.013,47.718,-27.294
-19.368,47.702,-27.291
-15.722,47.687,-27.289
-8.4314,47.657,-27.284
-4.786,47.641,-27.282
-1.1406,47.626,-27.279
2.5049,47.611,-27.277
9.7957,47.58,-27.272
13.441,47.565,-27.27
17.086,47.549,-27.268
20.732,47.534,-27.265
-23.187,51.197,-27.635
-19.541,51.182,-27.633
-12.251,51.151,-27.628
-8.6052,51.136,-27.626
-4.9598,51.12,-27.624
-1.3144,51.105,-27.621
2.331,51.09,-27.619
9.6219,51.059,-27.614
13.267,51.044,-27.612
16.913,51.028,-27.609
20.558,51.013,-27.607
-16.07,54.645,-27.972
-5.1336,54.599,-27.965
-1.4882,54.584,-27.963
2.1572,54.569,-27.961
5.8026,54.553,-27.958
9.4481,54.538,-27.956
13.093,54.523,-27.953
16.739,54.507,-27.951
-12.598,58.109,-28.312
-5.3074,58.078,-28.307
-1.662,58.063,-28.305
5.6288,58.032,-28.3
-1.8358,61.542,-28.646
-37.518,-25.329,-16.163
42.681,-25.666,-16.111
-44.983,-21.82,-16.509
-41.337,-21.835,-16.507
-30.401,-21.881,-16.5
13.344,-22.065,-16.472
20.635,-22.095,-16.467
24.28,-22.111,-16.465
31.571,-22.141,-16.46
38.862,-22.172,-16.455
42.507,-22.187,-16.453
46.153,-22.202,-16.45
-41.511,-18.356,-16.849
-37.866,-18.371,-16.846
-19.639,-18.448,-16.835
5.8792,-18.555,-16.818
16.815,-18.601,-16.811
24.106,-18.632,-16.806
35.042,-18.677,-16.799
38.688,-18.693,-16.797
42.333,-18.708,-16.794
45.979,-18.723,-16.792
49.624,-18.739,-16.79
-52.621,-14.831,-17.198
-48.976,-14.846,-17.195
-45.33,-14.861,-17.193
-41.685,-14.877,-17.19
-38.04,-14.892,-17.188
-19.813,-14.969,-17.176
-12.522,-14.999,-17.172
2.06,-15.061,-17.162
12.996,-15.106,-17.155
27.578,-15.168,-17.146
31.223,-15.183,-17.143
34.869,-15.198,-17.141
38.514,-15.214,-17.139
42.16,-15.229,-17.136
45.805,-15.244,-17.134
-52.795,-11.352,-17.539
-49.15,-11.367,-17.537
-45.504,-11.382,-17.535
-34.568,-11.428,-17.527
-30.923,-11.444,-17.525
-27.277,-11.459,-17.523
-23.632,-11.474,-17.52
-12.695,-11.52,-17.513
-1.7593,-11.566,-17.506
27.404,-11.689,-17.487
31.049,-11.704,-17.485
34.695,-11.719,-17.483
38.34,-11.735,-17.48
41.986,-11.75,-17.478
45.631,-11.765,-17.476
49.277,-11.781,-17.473
-56.614,-7.8573,-17.883
-45.678,-7.9033,-17.876
-38.387,-7.9339,-17.872
-27.451,-7.9799,-17.864
-16.515,-8.0258,-17.857
-1.9331,-8.0871,-17.848
1.7123,-8.1024,-17.846
49.103,-8.3016,-17.815
52.748,-8.3169,-17.813
-56.788,-4.3783,-18.225
-49.497,-4.4089,-18.22
-13.043,-4.5621,-18.197
1.5385,-4.6234,-18.187
5.1839,-4.6387,-18.185
12.475,-4.6693,-18.18
19.766,-4.6999,-18.176
23.411,-4.7153,-18.173
48.929,-4.8225,-18.157
52.574,-4.8378,-18.154
-53.316,-0.91451,-18.564
-49.671,-0.92983,-18.562
-31.444,-1.0064,-18.55
8.6555,-1.1749,-18.524
52.4,-1.3588,-18.496
56.046,-1.3741,-18.494
-57.136,2.5799,-18.909
-49.845,2.5492,-18.904
-27.972,2.4573,-18.89
15.773,2.2735,-18.861
23.063,2.2429,-18.857
48.581,2.1356,-18.84
-46.373,6.013,-19.243
-39.082,5.9823,-19.238
-28.146,5.9364,-19.231
-13.565,5.8751,-19.222
48.407,5.6147,-19.182
-50.192,9.5073,-19.587
-42.902,9.4767,-19.583
-39.256,9.4614,-19.58
-35.611,9.4461,-19.578
-31.965,9.4308,-19.575
-17.384,9.3695,-19.566
37.297,9.1397,-19.531
48.234,9.0937,-19.524
51.879,9.0784,-19.521
55.524,9.0631,-19.519
-54.012,13.002,-19.931
-43.075,12.956,-19.924
-39.43,12.94,-19.922
37.124,12.619,-19.872
40.769,12.603,-19.87
48.06,12.573,-19.865
55.351,12.542,-19.861
-54.186,16.481,-20.273
-50.54,16.465,-20.271
-46.895,16.45,-20.268
-43.249,16.435,-20.266
-39.604,16.42,-20.264
36.95,16.098,-20.214
40.595,16.082,-20.212
44.241,16.067,-20.209
47.886,16.052,-20.207
55.177,16.021,-20.202
-61.65,19.99,-20.62
-58.005,19.975,-20.617
-54.359,19.96,-20.615
-50.714,19.945,-20.612
-43.423,19.914,-20.608
-39.778,19.899,-20.605
-32.487,19.868,-20.601
33.131,19.592,-20.558
36.776,19.577,-20.556
40.421,19.562,-20.553
44.067,19.546,-20.551
47.712,19.531,-20.549
51.358,19.516,-20.546
58.648,19.485,-20.542
-54.533,23.439,-20.957
-39.952,23.378,-20.947
-32.661,23.347,-20.942
32.957,23.071,-20.9
36.602,23.056,-20.898
40.248,23.041,-20.895
51.184,22.995,-20.888
54.829,22.979,-20.886
58.475,22.964,-20.883
-58.352,26.933,-21.301
-54.707,26.918,-21.298
-43.771,26.872,-21.291
-40.125,26.857,-21.289
-32.834,26.826,-21.284
-29.189,26.811,-21.282
-21.898,26.78,-21.277
14.556,26.627,-21.253
32.783,26.55,-21.242
36.428,26.535,-21.239
40.074,26.52,-21.237
51.01,26.474,-21.23
58.301,26.443,-21.225
-62.172,30.428,-21.645
-58.526,30.412,-21.642
-54.881,30.397,-21.64
-51.235,30.382,-21.638
-40.299,30.336,-21.631
-36.654,30.32,-21.628
-29.363,30.29,-21.623
-25.717,30.274,-21.621
-22.072,30.259,-21.619
14.382,30.106,-21.595
21.673,30.075,-21.59
28.964,30.045,-21.586
32.609,30.029,-21.583
43.545,29.983,-21.576
54.482,29.937,-21.569
58.127,29.922,-21.567
-65.991,33.922,-21.989
-62.345,33.907,-21.986
-47.764,33.845,-21.977
-44.118,33.83,-21.975
-40.473,33.815,-21.972
-36.828,33.799,-21.97
-33.182,33.784,-21.968
-25.891,33.754,-21.963
-22.246,33.738,-21.96
17.854,33.57,-21.935
21.499,33.554,-21.932
25.144,33.539,-21.93
32.435,33.508,-21.925
50.662,33.432,-21.913
-58.874,37.37,-22.326
-55.228,37.355,-22.323
-51.583,37.34,-22.321
-47.938,37.324,-22.319
-44.292,37.309,-22.316
-40.647,37.294,-22.314
-29.711,37.248,-22.307
-26.065,37.233,-22.305
-22.42,37.217,-22.302
17.68,37.049,-22.276
21.325,37.033,-22.274
39.552,36.957,-22.262
50.489,36.911,-22.255
57.779,36.88,-22.25
-48.111,40.804,-22.66
-44.466,40.788,-22.658
-40.821,40.773,-22.656
-37.175,40.758,-22.653
-33.53,40.742,-22.651
-29.884,40.727,-22.649
-26.239,40.712,-22.646
-22.594,40.696,-22.644
17.506,40.528,-22.618
21.151,40.512,-22.616
24.797,40.497,-22.613
35.733,40.451,-22.606
39.379,40.436,-22.604
50.315,40.39,-22.597
53.96,40.375,-22.594
57.606,40.359,-22.592
-44.64,44.267,-23
-40.994,44.252,-22.997
-37.349,44.237,-22.995
-33.704,44.221,-22.993
-30.058,44.206,-22.99
-22.767,44.175,-22.986
-19.122,44.16,-22.983
-15.476,44.145,-22.981
17.332,44.007,-22.96
20.978,43.992,-22.957
24.623,43.976,-22.955
31.914,43.946,-22.95
35.559,43.93,-22.948
39.205,43.915,-22.946
42.85,43.9,-22.943
46.496,43.884,-22.941
50.141,43.869,-22.938
53.786,43.854,-22.936
-37.523,47.716,-23.337
-30.232,47.685,-23.332
-26.587,47.67,-23.33
-15.65,47.624,-23.323
-12.005,47.608,-23.32
-8.3595,47.593,-23.318
-1.0687,47.563,-23.313
13.513,47.501,-23.304
17.158,47.486,-23.301
20.804,47.471,-23.299
24.449,47.455,-23.297
31.74,47.425,-23.292
46.322,47.363,-23.283
-59.569,51.287,-23.693
-55.924,51.271,-23.69
-52.278,51.256,-23.688
-37.697,51.195,-23.679
-34.051,51.179,-23.676
-30.406,51.164,-23.674
-26.76,51.149,-23.671
-19.47,51.118,-23.667
-15.824,51.103,-23.664
-12.179,51.088,-23.662
-8.5333,51.072,-23.66
6.0484,51.011,-23.65
9.6938,50.996,-23.648
13.339,50.98,-23.645
16.985,50.965,-23.643
20.63,50.95,-23.641
24.275,50.934,-23.638
27.921,50.919,-23.636
31.566,50.904,-23.634
42.502,50.858,-23.627
-45.161,54.704,-24.025
-37.87,54.674,-24.02
-34.225,54.659,-24.018
-30.58,54.643,-24.016
-26.934,54.628,-24.013
-15.998,54.582,-24.006
-12.353,54.567,-24.004
-8.7071,54.551,-24.001
-5.0617,54.536,-23.999
-1.4163,54.521,-23.997
2.2291,54.505,-23.994
5.8745,54.49,-23.992
9.52,54.475,-23.99
13.165,54.459,-23.987
16.811,54.444,-23.985
20.456,54.429,-23.982
24.102,54.413,-23.98
31.392,54.383,-23.975
-41.69,58.168,-24.364
-38.044,58.153,-24.362
-34.399,58.138,-24.36
-30.753,58.122,-24.357
-27.108,58.107,-24.355
-12.526,58.046,-24.345
9.3461,57.954,-24.331
12.992,57.938,-24.329
20.282,57.908,-24.324
23.928,57.892,-24.322
27.573,57.877,-24.319
-45.509,61.663,-24.708
-41.863,61.647,-24.706
-34.573,61.617,-24.701
-30.927,61.601,-24.699
-9.0547,61.509,-24.685
-5.4093,61.494,-24.682
-1.7639,61.479,-24.68
1.8815,61.463,-24.678
5.5269,61.448,-24.675
31.045,61.341,-24.659
-42.037,65.126,-25.048
-23.81,65.05,-25.036
19.935,64.866,-25.008
23.58,64.851,-25.005
-23.984,68.529,-25.378
27.052,68.314,-25.345
30.697,68.299,-25.342
-20.512,71.993,-25.717
-16.867,71.977,-25.715
3.87,-49.914,-9.7787
10.987,-46.466,-10.116
7.1678,-42.972,-10.46
10.813,-42.987,-10.457
3.3486,-39.477,-10.804
-4.1161,-35.968,-11.15
14.111,-36.044,-11.138
-11.581,-32.458,-11.497
-7.9353,-32.473,-11.494
-4.2899,-32.489,-11.492
3.0009,-32.519,-11.487
6.6463,-32.535,-11.485
17.583,-32.58,-11.478
-11.755,-28.979,-11.838
-8.1091,-28.994,-11.836
-0.81829,-29.025,-11.831
6.4725,-29.055,-11.827
17.409,-29.101,-11.82
28.345,-29.147,-11.812
-37.446,-25.393,-12.197
-30.155,-25.423,-12.192
-26.51,-25.439,-12.19
-19.219,-25.469,-12.185
-15.574,-25.484,-12.183
-0.9921,-25.546,-12.173
17.235,-25.622,-12.161
31.817,-25.684,-12.152
35.462,-25.699,-12.15
-48.556,-21.868,-12.546
-44.911,-21.883,-12.543
-41.265,-21.898,-12.541
-33.975,-21.929,-12.536
-23.038,-21.975,-12.529
-15.748,-22.005,-12.524
-12.102,-22.021,-12.522
-1.1659,-22.067,-12.515
24.352,-22.174,-12.498
31.643,-22.205,-12.494
38.934,-22.235,-12.489
42.579,-22.251,-12.487
46.224,-22.266,-12.484
-48.73,-18.388,-12.887
-45.085,-18.404,-12.885
-41.439,-18.419,-12.883
-37.794,-18.434,-12.88
-30.503,-18.465,-12.875
20.533,-18.68,-12.842
38.76,-18.756,-12.831
42.405,-18.771,-12.828
46.051,-18.787,-12.826
-48.904,-14.909,-13.229
-41.613,-14.94,-13.224
-37.968,-14.955,-13.222
-30.677,-14.986,-13.217
34.941,-15.262,-13.175
42.231,-15.292,-13.17
45.877,-15.308,-13.168
49.522,-15.323,-13.165
-49.078,-11.43,-13.571
-45.432,-11.446,-13.568
-34.496,-11.492,-13.561
-8.9782,-11.599,-13.545
31.121,-11.767,-13.519
45.703,-11.829,-13.509
-56.542,-7.9207,-13.917
-52.897,-7.936,-13.915
-49.252,-7.9513,-13.912
-45.606,-7.9666,-13.91
-41.961,-7.9819,-13.908
-38.315,-7.9973,-13.905
-31.024,-8.0279,-13.901
-27.379,-8.0432,-13.898
38.238,-8.319,-13.856
45.529,-8.3496,-13.851
-53.071,-4.4569,-14.257
-49.425,-4.4723,-14.254
-42.135,-4.5029,-14.249
-31.198,-4.5488,-14.242
-12.971,-4.6254,-14.231
-9.3258,-4.6408,-14.228
23.483,-4.7786,-14.207
27.128,-4.7939,-14.205
38.065,-4.8399,-14.197
45.355,-4.8705,-14.193
49.001,-4.8859,-14.19
52.646,-4.9012,-14.188
56.292,-4.9165,-14.186
-60.535,-0.94723,-14.603
-56.89,-0.96255,-14.601
-53.245,-0.97787,-14.598
-49.599,-0.99319,-14.596
-5.8542,-1.177,-14.568
8.7274,-1.2383,-14.558
41.536,-1.3762,-14.537
52.472,-1.4221,-14.53
56.118,-1.4374,-14.527
-57.064,2.5165,-14.942
-53.418,2.5012,-14.94
-49.773,2.4859,-14.938
-9.6734,2.3174,-14.912
-2.3826,2.2867,-14.907
48.653,2.0723,-14.874
52.299,2.0569,-14.871
55.944,2.0416,-14.869
-57.238,5.9956,-15.284
-53.592,5.9802,-15.282
-49.947,5.9649,-15.279
-9.8472,5.7964,-15.253
-2.5564,5.7658,-15.249
8.3798,5.7198,-15.242
48.479,5.5513,-15.216
55.77,5.5207,-15.211
-57.411,9.4746,-15.626
-53.766,9.4593,-15.623
-6.3756,9.2602,-15.593
-2.7302,9.2448,-15.59
4.5606,9.2142,-15.586
51.951,9.0151,-15.555
55.596,8.9997,-15.553
-53.94,12.938,-15.965
-39.358,12.877,-15.956
-2.904,12.724,-15.932
0.74137,12.709,-15.93
51.777,12.494,-15.897
55.423,12.479,-15.894
-65.05,16.463,-16.314
-61.404,16.448,-16.312
-57.759,16.433,-16.309
-39.532,16.356,-16.297
-3.0779,16.203,-16.274
55.249,15.958,-16.236
58.894,15.943,-16.234
-43.351,19.851,-16.642
-39.706,19.835,-16.639
14.975,19.605,-16.604
18.621,19.59,-16.601
55.075,19.437,-16.578
58.72,19.422,-16.575
-61.752,23.406,-16.995
-58.107,23.391,-16.993
-54.461,23.376,-16.99
-43.525,23.33,-16.983
-39.88,23.314,-16.981
54.901,22.916,-16.919
-61.926,26.885,-17.337
-58.28,26.87,-17.334
-54.635,26.855,-17.332
-43.699,26.809,-17.325
-40.053,26.793,-17.323
51.082,26.41,-17.264
58.373,26.38,-17.259
-62.1,30.364,-17.679
-58.454,30.349,-17.676
-54.809,30.334,-17.674
-51.163,30.318,-17.671
-40.227,30.272,-17.664
-32.936,30.242,-17.66
-29.291,30.226,-17.657
32.681,29.966,-17.617
50.908,29.889,-17.605
61.844,29.843,-17.598
-65.919,33.859,-18.023
-62.274,33.843,-18.02
-58.628,33.828,-18.018
-54.983,33.813,-18.016
-51.337,33.797,-18.013
-29.465,33.705,-17.999
-18.529,33.66,-17.992
50.734,33.368,-17.947
54.38,33.353,-17.945
58.025,33.338,-17.942
-62.447,37.322,-18.362
-58.802,37.307,-18.36
-55.157,37.292,-18.357
-51.511,37.276,-18.355
-40.575,37.23,-18.348
-25.993,37.169,-18.338
-18.702,37.139,-18.334
14.106,37.001,-18.312
21.397,36.97,-18.308
28.688,36.939,-18.303
32.333,36.924,-18.301
50.56,36.848,-18.289
54.206,36.832,-18.286
-62.621,40.801,-18.704
-58.976,40.786,-18.701
-51.685,40.756,-18.697
-48.039,40.74,-18.694
-40.749,40.71,-18.69
-33.458,40.679,-18.685
-22.522,40.633,-18.678
13.933,40.48,-18.654
24.869,40.434,-18.647
28.514,40.419,-18.645
32.16,40.403,-18.642
39.45,40.373,-18.638
54.032,40.311,-18.628
-51.859,44.235,-19.038
-48.213,44.219,-19.036
-44.568,44.204,-19.034
-40.922,44.189,-19.031
-33.632,44.158,-19.027
-26.341,44.127,-19.022
-22.695,44.112,-19.019
-19.05,44.097,-19.017
-8.1138,44.051,-19.01
13.759,43.959,-18.996
17.404,43.944,-18.993
21.05,43.928,-18.991
24.695,43.913,-18.989
28.34,43.898,-18.986
35.631,43.867,-18.982
39.277,43.852,-18.979
50.213,43.806,-18.972
53.858,43.79,-18.97
57.504,43.775,-18.967
61.149,43.76,-18.965
-48.387,47.698,-19.378
-44.742,47.683,-19.375
-41.096,47.668,-19.373
-33.805,47.637,-19.368
-26.515,47.606,-19.364
-22.869,47.591,-19.361
-19.224,47.576,-19.359
-15.578,47.56,-19.356
-4.6422,47.514,-19.349
-0.99675,47.499,-19.347
2.6487,47.484,-19.345
6.2941,47.469,-19.342
17.23,47.423,-19.335
20.876,47.407,-19.333
35.457,47.346,-19.323
39.103,47.331,-19.321
46.394,47.3,-19.316
57.33,47.254,-19.309
-52.206,51.193,-19.722
-48.561,51.177,-19.719
-44.916,51.162,-19.717
-33.979,51.116,-19.71
-30.334,51.101,-19.708
